code,name,theme1,theme2,theme3,theme4,theme5,theme6,theme7,theme8,theme9,theme10,theme11,theme12,theme13,theme14,theme15,theme16,theme17,theme18,theme19,theme20,theme21,theme22,theme23,theme24
019170,신풍제약,제약업체,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),구충제(펜벤다졸 등),"백신/진단시약/방역(신종플루, AI 등)",,,,,,,,,,,,,,,,,,,
005500,삼진제약,제약업체,메르스 코로나 바이러스,치매,,,,,,,,,,,,,,,,,,,,,
033270,유나이티드제약,제약업체,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),,,,,,,,,,,,,,,,,,,,,
003220,대원제약,제약업체,건강기능식품,고령화 사회(노인복지),의료기기,코로나19(덱사메타손),,,,,,,,,,,,,,,,,,,
003000,부광약품,제약업체,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),코로나19(덱사메타손),,,,,,,,,,,,,,,,,,,,
007570,일양약품,제약업체,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),"백신/진단시약/방역(신종플루, AI 등)",,,,,,,,,,,,,,,,,,,,
003120,일성신약,제약업체,"백신/진단시약/방역(신종플루, AI 등)",코로나19(카모스타트),,,,,,,,,,,,,,,,,,,,,
102940,코오롱생명과학,제약업체,수자원(양적/질적 개선),유전자 치료제/분석,,,,,,,,,,,,,,,,,,,,,
001360,삼성제약,제약업체,,,,,,,,,,,,,,,,,,,,,,,
011040,경동제약,제약업체,코로나19(덱사메타손),,,,,,,,,,,,,,,,,,,,,,
017180,명문제약,제약업체,코로나19(나파모스타트),구충제(펜벤다졸 등),치매,코로나19(카모스타트),,,,,,,,,,,,,,,,,,,
066700,테라젠이텍스,제약업체,U-Healthcare(원격진료),고령화 사회(노인복지),유전자 치료제/분석,,,,,,,,,,,,,,,,,,,,
067080,대화제약,제약업체,치매,,,,,,,,,,,,,,,,,,,,,,
200780,비씨월드제약,제약업체,코로나19(나파모스타트),코로나19(렘데시비르),코로나19(진단/치료제/백신 개발 등),,,,,,,,,,,,,,,,,,,,
214390,경보제약,제약업체,코로나19(나파모스타트),,,,,,,,,,,,,,,,,,,,,,
058820,CMG제약,제약업체,코로나19(나파모스타트),,,,,,,,,,,,,,,,,,,,,,
067290,JW신약,제약업체,,,,,,,,,,,,,,,,,,,,,,,
053950,경남제약,제약업체,콜드체인(저온 유통),건강기능식품,"백신/진단시약/방역(신종플루, AI 등)",아프리카 돼지열병(ASF),,,,,,,,,,,,,,,,,,,
009300,삼아제약,제약업체,,,,,,,,,,,,,,,,,,,,,,,
302440,SK바이오사이언스,제약업체,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),2021 상반기 신규상장,"백신/진단시약/방역(신종플루, AI 등)",,,,,,,,,,,,,,,,,,,
000250,삼천당제약,제약업체,,,,,,,,,,,,,,,,,,,,,,,
018680,서울제약,제약업체,코로나19(화이자),,,,,,,,,,,,,,,,,,,,,,
012790,신일제약,제약업체,코로나19(덱사메타손),,,,,,,,,,,,,,,,,,,,,,
047920,에이치엘비제약,제약업체,고령화 사회(노인복지),치매,,,,,,,,,,,,,,,,,,,,,
237690,에스티팜,제약업체,코로나19(렘데시비르),mRNA(메신저 리보핵산),코로나19(모더나),,,,,,,,,,,,,,,,,,,,
106190,하이텍팜,제약업체,메르스 코로나 바이러스,,,,,,,,,,,,,,,,,,,,,,
004310,현대약품,제약업체,치매,,,,,,,,,,,,,,,,,,,,,,
016580,환인제약,제약업체,치매,코로나19(덱사메타손),,,,,,,,,,,,,,,,,,,,,
014570,고려제약,제약업체,메르스 코로나 바이러스,"백신/진단시약/방역(신종플루, AI 등)",치매,,,,,,,,,,,,,,,,,,,,
054670,대한뉴팜,제약업체,"백신/진단시약/방역(신종플루, AI 등)",아프리카 돼지열병(ASF),코로나19(덱사메타손),,,,,,,,,,,,,,,,,,,,
002210,동성제약,제약업체,화장품,코로나19(덱사메타손),,,,,,,,,,,,,,,,,,,,,
000520,삼일제약,제약업체,황사/미세먼지,,,,,,,,,,,,,,,,,,,,,,
004720,팜젠사이언스,제약업체,코로나19(진단/치료제/백신 개발 등),코로나19(진단키트),,,,,,,,,,,,,,,,,,,,,
007370,진양제약,제약업체,메르스 코로나 바이러스,치매,,,,,,,,,,,,,,,,,,,,,
002800,신신제약,제약업체,치매,,,,,,,,,,,,,,,,,,,,,,
271980,제일약품,제약업체,줄기세포,코로나19(나파모스타트),코로나19(진단/치료제/백신 개발 등),코로나19(화이자),,,,,,,,,,,,,,,,,,,
061250,화일약품,제약업체,구충제(펜벤다졸 등),"백신/진단시약/방역(신종플루, AI 등)",치매,코로나19(덱사메타손),,,,,,,,,,,,,,,,,,,
234080,JW생명과학,제약업체,,,,,,,,,,,,,,,,,,,,,,,
114450,KPX생명과학,제약업체,농업,코로나19(화이자),,,,,,,,,,,,,,,,,,,,,
260660,알리코제약,제약업체,구충제(펜벤다졸 등),,,,,,,,,,,,,,,,,,,,,,
006620,동구바이오제약,제약업체,줄기세포,화장품,치매,,,,,,,,,,,,,,,,,,,,
183490,엔지켐생명과학,제약업체,코로나19(나파모스타트),코로나19(진단/치료제/백신 개발 등),mRNA(메신저 리보핵산),고령화 사회(노인복지),,,,,,,,,,,,,,,,,,,
200230,텔콘RF제약,제약업체,통신장비,,,,,,,,,,,,,,,,,,,,,,
175250,아이큐어,제약업체,콜드체인(저온 유통),화장품,치매,,,,,,,,,,,,,,,,,,,,
080720,한국유니온제약,제약업체,코로나19(혈장치료/혈장치료제),코로나19(덱사메타손),,,,,,,,,,,,,,,,,,,,,
293480,하나제약,제약업체,,,,,,,,,,,,,,,,,,,,,,,
041910,에스텍파마,제약업체,,,,,,,,,,,,,,,,,,,,,,,
234690,녹십자웰빙,제약업체,,,,,,,,,,,,,,,,,,,,,,,
307750,국전약품,제약업체,코로나19(나파모스타트),코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),치매,,,,,,,,,,,,,,,,,,,
002820,SUN&L,조림사업,리모델링/인테리어,,,,,,,,,,,,,,,,,,,,,,
137950,제이씨케미칼,조림사업,,,,,,,,,,,,,,,,,,,,,,,
000180,성창기업지주,조림사업,지주사,,,,,,,,,,,,,,,,,,,,,,
014130,한익스프레스,조림사업,콜드체인(저온 유통),종합 물류,,,,,,,,,,,,,,,,,,,,,
009580,무림P&P,조림사업,제지,,,,,,,,,,,,,,,,,,,,,,
039020,이건홀딩스,조림사업,지주사,리모델링/인테리어,태양광에너지,,,,,,,,,,,,,,,,,,,,
082740,HSD엔진,조선기자재,LNG(액화천연가스),,,,,,,,,,,,,,,,,,,,,,
033500,동성화인텍,조선기자재,셰일가스(Shale Gas),LNG(액화천연가스),,,,,,,,,,,,,,,,,,,,,
014940,오리엔탈정공,조선기자재,,,,,,,,,,,,,,,,,,,,,,,
017960,한국카본,조선기자재,셰일가스(Shale Gas),LNG(액화천연가스),,,,,,,,,,,,,,,,,,,,,
064820,케이프,조선기자재,,,,,,,,,,,,,,,,,,,,,,,
073010,케이에스피,조선기자재,,,,,,,,,,,,,,,,,,,,,,,
096350,대창솔루션,조선기자재,콜드체인(저온 유통),북한 광물자원개발,원자력발전소 해체,풍력에너지,LNG(액화천연가스),,,,,,,,,,,,,,,,,,
101000,상상인인더스트리,조선기자재,,,,,,,,,,,,,,,,,,,,,,,
133820,화인베스틸,조선기자재,철강 중소형,,,,,,,,,,,,,,,,,,,,,,
075580,세진중공업,조선기자재,풍력에너지,,,,,,,,,,,,,,,,,,,,,,
099410,동방선기,조선기자재,,,,,,,,,,,,,,,,,,,,,,,
333430,일승,조선기자재,,,,,,,,,,,,,,,,,,,,,,,
047050,포스코인터내셔널,종합상사,셰일가스(Shale Gas),자원개발,,,,,,,,,,,,,,,,,,,,,
001120,LG상사,종합상사,자원개발,,,,,,,,,,,,,,,,,,,,,,
011760,현대코퍼레이션,종합상사,북한 광물자원개발,자원개발,,,,,,,,,,,,,,,,,,,,,
001250,GS글로벌,종합상사,셰일가스(Shale Gas),자원개발,,,,,,,,,,,,,,,,,,,,,
298020,효성티앤씨,종합상사,화학섬유,타이어,,,,,,,,,,,,,,,,,,,,,
005690,파미셀,줄기세포,코로나19(렘데시비르),코로나19(진단/치료제/백신 개발 등),화장품,mRNA(메신저 리보핵산),코로나19(모더나),코로나19(진단키트),,,,,,,,,,,,,,,,,
028300,에이치엘비,줄기세포,,,,,,,,,,,,,,,,,,,,,,,
166480,코아스템,줄기세포,,,,,,,,,,,,,,,,,,,,,,,
203690,프로스테믹스,줄기세포,화장품,건강기능식품,,,,,,,,,,,,,,,,,,,,,
065660,안트로젠,줄기세포,,,,,,,,,,,,,,,,,,,,,,,
032980,바이온,줄기세포,화장품,,,,,,,,,,,,,,,,,,,,,,
007390,네이처셀,줄기세포,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),화장품,음식료업종,치매,,,,,,,,,,,,,,,,,,
191420,테고사이언스,줄기세포,,,,,,,,,,,,,,,,,,,,,,,
118000,우리들휴브레인,줄기세포,코로나19(진단/치료제/백신 개발 등),의료기기,코로나19(진단키트),,,,,,,,,,,,,,,,,,,,
067630,에이치엘비생명과학,줄기세포,,,,,,,,,,,,,,,,,,,,,,,
086820,바이오솔루션,줄기세포,,,,,,,,,,,,,,,,,,,,,,,
298060,에스씨엠생명과학,줄기세포,화장품,,,,,,,,,,,,,,,,,,,,,,
005940,NH투자증권,증권,인터넷은행,,,,,,,,,,,,,,,,,,,,,,
006800,미래에셋증권,증권,,,,,,,,,,,,,,,,,,,,,,,
071050,한국금융지주,증권,지주사,인터넷은행,카카오뱅크 관련주,,,,,,,,,,,,,,,,,,,,
016360,삼성증권,증권,,,,,,,,,,,,,,,,,,,,,,,
003470,유안타증권,증권,,,,,,,,,,,,,,,,,,,,,,,
039490,키움증권,증권,,,,,,,,,,,,,,,,,,,,,,,
003530,한화투자증권,증권,두나무 관련주,토스 관련주,,,,,,,,,,,,,,,,,,,,,
030610,교보증권,증권,,,,,,,,,,,,,,,,,,,,,,,
016610,DB금융투자,증권,,,,,,,,,,,,,,,,,,,,,,,
001510,SK증권,증권,,,,,,,,,,,,,,,,,,,,,,,
003540,대신증권,증권,,,,,,,,,,,,,,,,,,,,,,,
001500,현대차증권,증권,,,,,,,,,,,,,,,,,,,,,,,
030210,KTB투자증권,증권,토스 관련주,,,,,,,,,,,,,,,,,,,,,,
078020,이베스트투자증권,증권,,,,,,,,,,,,,,,,,,,,,,,
008560,메리츠증권,증권,,,,,,,,,,,,,,,,,,,,,,,
001270,부국증권,증권,,,,,,,,,,,,,,,,,,,,,,,
001720,신영증권,증권,,,,,,,,,,,,,,,,,,,,,,,
001750,한양증권,증권,,,,,,,,,,,,,,,,,,,,,,,
003460,유화증권,증권,,,,,,,,,,,,,,,,,,,,,,,
001290,상상인증권,증권,,,,,,,,,,,,,,,,,,,,,,,
001200,유진투자증권,증권,,,,,,,,,,,,,,,,,,,,,,,
190650,코리아에셋투자증권,증권,코로나19(스푸트니크V),,,,,,,,,,,,,,,,,,,,,,
078930,GS,지주사,LPG(액화석유가스),자원개발,정유,LNG(액화천연가스),,,,,,,,,,,,,,,,,,,
000150,두산,지주사,,,,,,,,,,,,,,,,,,,,,,,
001040,CJ,지주사,,,,,,,,,,,,,,,,,,,,,,,
003480,한진중공업홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
105560,KB금융,지주사,은행,인터넷은행,카카오뱅크 관련주,,,,,,,,,,,,,,,,,,,,
055550,신한지주,지주사,은행,,,,,,,,,,,,,,,,,,,,,,
086790,하나금융지주,지주사,은행,토스 관련주,,,,,,,,,,,,,,,,,,,,,
138930,BNK금융지주,지주사,은행,,,,,,,,,,,,,,,,,,,,,,
036530,SNT홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
002790,아모레G,지주사,,,,,,,,,,,,,,,,,,,,,,,
002020,코오롱,지주사,두나무 관련주,,,,,,,,,,,,,,,,,,,,,,
000070,삼양홀딩스,지주사,mRNA(메신저 리보핵산),환율하락 수혜,,,,,,,,,,,,,,,,,,,,,
092230,KPX홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
000590,CS홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
001940,KISCO홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
003090,대웅,지주사,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),,,,,,,,,,,,,,,,,,,,,
005250,녹십자홀딩스,지주사,U-Healthcare(원격진료),고령화 사회(노인복지),"백신/진단시약/방역(신종플루, AI 등)",,,,,,,,,,,,,,,,,,,,
008930,한미사이언스,지주사,K-뉴딜지수(바이오),mRNA(메신저 리보핵산),K-뉴딜지수,,,,,,,,,,,,,,,,,,,,
009440,KC그린홀딩스,지주사,태양광에너지,폐기물처리,,,,,,,,,,,,,,,,,,,,,
009970,영원무역홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
072710,농심홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
015860,일진홀딩스,지주사,스마트그리드(지능형전력망),치매,,,,,,,,,,,,,,,,,,,,,
017810,풀무원,지주사,음식료업종,,,,,,,,,,,,,,,,,,,,,,
042420,네오위즈홀딩스,지주사,게임,모바일게임(스마트폰),모바일콘텐츠(스마트폰/태블릿PC),,,,,,,,,,,,,,,,,,,,
058650,세아홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
084690,대상홀딩스,지주사,건강기능식품,,,,,,,,,,,,,,,,,,,,,,
096760,JW홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
138040,메리츠금융지주,지주사,,,,,,,,,,,,,,,,,,,,,,,
139130,DGB금융지주,지주사,은행,,,,,,,,,,,,,,,,,,,,,,
016450,한세예스24홀딩스,지주사,카카오뱅크 관련주,,,,,,,,,,,,,,,,,,,,,,
023460,CNH,지주사,,,,,,,,,,,,,,,,,,,,,,,
025530,SJM홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
054800,아이디스홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
006840,AK홀딩스,지주사,항공/저가 항공사(LCC),페인트,,,,,,,,,,,,,,,,,,,,,
900140,엘브이엠씨홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
102260,동성케미컬,지주사,석유화학,,,,,,,,,,,,,,,,,,,,,,
034310,NICE,지주사,,,,,,,,,,,,,,,,,,,,,,,
383800,LX홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
180640,한진칼,지주사,항공/저가 항공사(LCC),,,,,,,,,,,,,,,,,,,,,,
002030,아세아,지주사,,,,,,,,,,,,,,,,,,,,,,,
006880,신송홀딩스,지주사,음식료업종,,,,,,,,,,,,,,,,,,,,,,
001630,종근당홀딩스,지주사,코로나19(나파모스타트),건강기능식품,,,,,,,,,,,,,,,,,,,,,
005720,넥센,지주사,타이어,,,,,,,,,,,,,,,,,,,,,,
000320,노루홀딩스,지주사,페인트,,,,,,,,,,,,,,,,,,,,,,
000240,한국앤컴퍼니,지주사,전기차,타이어,,,,,,,,,,,,,,,,,,,,,
044820,코스맥스비티아이,지주사,,,,,,,,,,,,,,,,,,,,,,,
121440,골프존뉴딘홀딩스,지주사,골프,,,,,,,,,,,,,,,,,,,,,,
006200,한국전자홀딩스,지주사,쿠팡 관련주,,,,,,,,,,,,,,,,,,,,,,
036710,심텍홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
095570,AJ네트웍스,지주사,,,,,,,,,,,,,,,,,,,,,,,
012030,DB,지주사,SI(시스템통합),교육/온라인 교육,클라우드 컴퓨팅,,,,,,,,,,,,,,,,,,,,
002990,금호건설,지주사,건설 중소형,수자원(양적/질적 개선),GTX(수도권 광역급행철도),,,,,,,,,,,,,,,,,,,,
175330,JB금융지주,지주사,은행,,,,,,,,,,,,,,,,,,,,,,
007540,샘표,지주사,,,,,,,,,,,,,,,,,,,,,,,
229640,LS전선아시아,지주사,,,,,,,,,,,,,,,,,,,,,,,
241590,화승엔터프라이즈,지주사,패션/의류,,,,,,,,,,,,,,,,,,,,,,
024720,한국콜마홀딩스,지주사,화장품,"백신/진단시약/방역(신종플루, AI 등)",,,,,,,,,,,,,,,,,,,,,
078070,유비쿼스홀딩스,지주사,K-뉴딜지수,K-뉴딜지수(인터넷),,,,,,,,,,,,,,,,,,,,,
054620,APS홀딩스,지주사,OLED(유기 발광 다이오드),,,,,,,,,,,,,,,,,,,,,,
267250,현대중공업지주,지주사,,,,,,,,,,,,,,,,,,,,,,,
005990,매일홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
000230,일동홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
072470,우리산업홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
003380,하림지주,지주사,,,,,,,,,,,,,,,,,,,,,,,
001800,오리온홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
088390,이녹스,지주사,,,,,,,,,,,,,,,,,,,,,,,
002620,제일파마홀딩스,지주사,코로나19(나파모스타트),,,,,,,,,,,,,,,,,,,,,,
107590,미원홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
007860,서연,지주사,,,,,,,,,,,,,,,,,,,,,,,
004990,롯데지주,지주사,편의점,,,,,,,,,,,,,,,,,,,,,,
027410,BGF,지주사,,,,,,,,,,,,,,,,,,,,,,,
006120,SK디스커버리,지주사,,,,,,,,,,,,,,,,,,,,,,,
192400,쿠쿠홀딩스,지주사,밥솥,,,,,,,,,,,,,,,,,,,,,,
012320,경동인베스트,지주사,북한 광물자원개발,,,,,,,,,,,,,,,,,,,,,,
012630,HDC,지주사,면세점,,,,,,,,,,,,,,,,,,,,,,
004800,효성,지주사,삼성페이,풍력에너지,,,,,,,,,,,,,,,,,,,,,
003300,한일홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
003030,세아제강지주,지주사,,,,,,,,,,,,,,,,,,,,,,,
035610,솔본,지주사,,,,,,,,,,,,,,,,,,,,,,,
100250,진양홀딩스,지주사,정치/인맥(오세훈),,,,,,,,,,,,,,,,,,,,,,
316140,우리금융지주,지주사,은행,,,,,,,,,,,,,,,,,,,,,,
036830,솔브레인홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
363280,티와이홀딩스,지주사,수자원(양적/질적 개선),,,,,,,,,,,,,,,,,,,,,,
000210,DL,지주사,,,,,,,,,,,,,,,,,,,,,,,
007700,F&F홀딩스,지주사,,,,,,,,,,,,,,,,,,,,,,,
016600,큐캐피탈,창투사,,,,,,,,,,,,,,,,,,,,,,,
019590,엠벤처투자,창투사,,,,,,,,,,,,,,,,,,,,,,,
075130,플랜티넷,창투사,모바일콘텐츠(스마트폰/태블릿PC),보안주(정보),,,,,,,,,,,,,,,,,,,,,
277070,린드먼아시아,창투사,,,,,,,,,,,,,,,,,,,,,,,
289080,SV인베스트먼트,창투사,코로나19(진단/치료제/백신 개발 등),,,,,,,,,,,,,,,,,,,,,,
293580,나우IB,창투사,,,,,,,,,,,,,,,,,,,,,,,
027360,아주IB투자,창투사,코로나19(스푸트니크V),크래프톤 관련주,,,,,,,,,,,,,,,,,,,,,
008260,NI스틸,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
023790,동일철강,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
053260,금강철강,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
000970,한국주철관,철강 중소형,화장품,강관업체(Steel pipe),수자원(양적/질적 개선),,,,,,,,,,,,,,,,,,,,
001080,만호제강,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
002220,한일철강,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
004890,동일산업,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
005160,동국산업,철강 중소형,풍력에너지,,,,,,,,,,,,,,,,,,,,,,
007280,한국특강,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
012620,원일특강,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
021040,대호특수강,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
023440,제일제강,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
002690,동일제강,철강 중소형,철도,,,,,,,,,,,,,,,,,,,,,,
039240,경남스틸,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
049430,코메론,철강 중소형,,,,,,,,,,,,,,,,,,,,,,,
048260,오스템임플란트,치아 치료(임플란트 등),U-Healthcare(원격진료),고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,
043150,바텍,치아 치료(임플란트 등),고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,
039840,디오,치아 치료(임플란트 등),의료기기,정치/인맥(문재인),,,,,,,,,,,,,,,,,,,,,
004080,신흥,치아 치료(임플란트 등),고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,
059210,메타바이오메드,치아 치료(임플란트 등),고령화 사회(노인복지),의료기기,,,,,,,,,,,,,,,,,,,,,
138610,나이벡,치아 치료(임플란트 등),mRNA(메신저 리보핵산),,,,,,,,,,,,,,,,,,,,,,
145720,덴티움,치아 치료(임플란트 등),의료기기,,,,,,,,,,,,,,,,,,,,,,
052260,현대바이오랜드,치아 치료(임플란트 등),화장품,고령화 사회(노인복지),,,,,,,,,,,,,,,,,,,,,
015540,쎌마테라퓨틱스,치아 치료(임플란트 등),코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),,,,,,,,,,,,,,,,,,,,,
226400,오스테오닉,치아 치료(임플란트 등),의료기기,,,,,,,,,,,,,,,,,,,,,,
228670,레이,치아 치료(임플란트 등),,,,,,,,,,,,,,,,,,,,,,,
261200,덴티스,치아 치료(임플란트 등),,,,,,,,,,,,,,,,,,,,,,,
035250,강원랜드,카지노,,,,,,,,,,,,,,,,,,,,,,,
034230,파라다이스,카지노,,,,,,,,,,,,,,,,,,,,,,,
052330,코텍,카지노,,,,,,,,,,,,,,,,,,,,,,,
114090,GKL,카지노,,,,,,,,,,,,,,,,,,,,,,,
032350,롯데관광개발,카지노,여행,,,,,,,,,,,,,,,,,,,,,,
194480,데브시스터즈,캐릭터상품,모바일게임(스마트폰),,,,,,,,,,,,,,,,,,,,,,
073570,WI,캐릭터상품,반도체 장비,,,,,,,,,,,,,,,,,,,,,,
285130,SK케미칼,코로나19(나파모스타트),"백신/진단시약/방역(신종플루, AI 등)",석유화학,치매,,,,,,,,,,,,,,,,,,,,
087010,펩트론,코로나19(나파모스타트),코로나19(진단/치료제/백신 개발 등),치매,,,,,,,,,,,,,,,,,,,,,
200670,휴메딕스,코로나19(스푸트니크V),코로나19(덱사메타손),,,,,,,,,,,,,,,,,,,,,,
096040,이트론,코로나19(스푸트니크V),,,,,,,,,,,,,,,,,,,,,,,
253840,수젠텍,코로나19(진단/치료제/백신 개발 등),"백신/진단시약/방역(신종플루, AI 등)",의료기기,치매,코로나19(진단키트),,,,,,,,,,,,,,,,,,,
084650,랩지노믹스,코로나19(진단/치료제/백신 개발 등),"백신/진단시약/방역(신종플루, AI 등)",유전자 치료제/분석,의료기기,코로나19(진단키트),,,,,,,,,,,,,,,,,,,
011000,진원생명과학,코로나19(진단/치료제/백신 개발 등),코로나19(치료제/백신 개발 등),mRNA(메신저 리보핵산),메르스 코로나 바이러스,"백신/진단시약/방역(신종플루, AI 등)",유전자 치료제/분석,,,,,,,,,,,,,,,,,,
053980,오상자이엘,코로나19(진단/치료제/백신 개발 등),화장품,SI(시스템통합),코로나19(진단키트),,,,,,,,,,,,,,,,,,,,
